ligandId	chain	firstnum	proteinId
121	D	407	18421
121	D	408	18421
121	E	409	18421
154	A	504	18422
1390	B	501	18422
76	E	704	18422
70	A	505	18422
70	B	507	18422
70	B	508	18422
2	A	703	18422
2	B	701	18422
2	C	702	18422
105	C	502	18422
163	C	506	18422
163	D	503	18422
6	A	401	18422
6	A	405	18422
6	A	407	18422
6	A	412	18422
6	B	402	18422
6	B	404	18422
6	B	409	18422
6	B	410	18422
6	C	406	18422
6	C	411	18422
6	D	403	18422
6	D	408	18422
121	A	601	18422
121	A	602	18422
121	B	603	18422
121	B	604	18422
121	C	605	18422
121	C	606	18422
121	D	607	18422
121	D	608	18422
121	E	609	18422
2	A	2001	18423
2	B	2002	18423
121	A	1001	18423
121	B	1002	18423
70	A	206	18424
70	B	206	18424
7768	A	201	18424
5	A	203	18424
70	A	205	18424
70	B	205	18424
70	B	203	18424
5	B	202	18424
70	A	204	18424
70	B	204	18424
5	A	202	18424
7768	B	201	18424
7768	A	1001	18425
121	A	701	18425
121	A	603	18426
9903	B	601	18426
9903	A	601	18426
121	B	603	18426
2	B	602	18426
2	A	602	18426
2234	B	401	18427
121	A	501	18427
121	B	501	18427
4888	A	402	18428
121	A	401	18428
121	B	401	18428
121	A	701	18429
5	D	1382	18430
10	C	1376	18430
10	D	1376	18430
212	A	1376	18430
212	A	1377	18430
212	B	1377	18430
212	B	1378	18430
212	C	1378	18430
212	C	1379	18430
212	D	1379	18430
212	D	1380	18430
9906	A	1378	18430
9906	B	1379	18430
9906	C	1380	18430
9906	D	1381	18430
121	A	1375	18430
121	B	1376	18430
121	C	1377	18430
121	D	1377	18430
121	D	1378	18430
9907	A	1452	18431
9907	B	1552	18431
9907	C	1652	18431
9907	D	1752	18431
212	A	1449	18431
212	A	1450	18431
212	B	1549	18431
212	B	1550	18431
212	C	1649	18431
212	C	1650	18431
212	D	1749	18431
212	D	1750	18431
121	A	1451	18431
121	B	1551	18431
121	C	1651	18431
121	D	1751	18431
212	A	2449	18432
212	A	2450	18432
212	B	2549	18432
212	B	2550	18432
212	C	2649	18432
212	C	2650	18432
212	D	2749	18432
212	D	2750	18432
9908	A	2452	18432
9908	B	2552	18432
9908	C	2652	18432
9908	D	2752	18432
121	A	2451	18432
121	B	2551	18432
121	C	2651	18432
121	D	2751	18432
9909	A	9452	18433
9909	B	9552	18433
9909	C	9652	18433
9909	D	9752	18433
212	A	9449	18433
212	A	9450	18433
212	B	9549	18433
212	B	9550	18433
212	C	9649	18433
212	C	9650	18433
212	D	9749	18433
212	D	9750	18433
121	A	9451	18433
121	B	9551	18433
121	C	9651	18433
121	D	9751	18433
121	A	1001	18434
121	A	701	18435
4888	A	1001	18436
10	A	1989	18436
10	A	1990	18436
10	A	1991	18436
10	A	1992	18436
121	A	701	18436
7768	A	1001	18437
121	A	701	18437
76	A	1296	18438
121	A	1295	18438
10	A	1299	18438
10	A	1298	18438
121	A	401	18439
10	A	404	18440
10	A	403	18440
121	A	401	18440
71	A	405	18440
9912	A	402	18440
9913	A	402	18441
121	A	401	18441
71	A	1394	18442
9914	A	1396	18442
121	A	1393	18442
4916	A	1395	18442
9915	A	402	18443
121	A	401	18443
2	A	1392	18444
5	A	1400	18444
71	A	1399	18444
141	A	1396	18444
10	A	1398	18444
9902	A	1394	18444
76	A	1393	18444
121	A	1395	18444
10	A	1397	18444
5	A	1396	18445
70	A	1399	18445
121	A	1395	18445
142	A	1397	18445
6	A	1398	18445
9902	A	1393	18446
70	C	1399	18446
5	B	1397	18446
70	B	1395	18446
9895	C	1395	18446
9895	A	1394	18446
70	C	1396	18446
121	B	1396	18446
5	A	1397	18446
71	A	1396	18446
70	B	1394	18446
10	C	1397	18446
70	C	1398	18446
4916	B	1393	18446
9902	B	1392	18446
121	C	1400	18446
121	A	1395	18446
9902	C	1394	18446
9902	A	1395	18447
4916	A	1396	18447
121	A	1397	18447
4888	A	401	18448
10	A	406	18448
6	A	402	18448
6	A	403	18448
6	A	404	18448
121	A	405	18448
10	A	1399	18449
10	A	1398	18449
9919	A	1395	18449
121	A	1394	18449
333	A	1396	18449
10	A	1397	18449
121	A	1396	18450
9919	A	1395	18450
83	A	350	18451
83	B	350	18451
83	C	350	18451
83	D	350	18451
1358	A	350	18452
1358	B	350	18452
1358	C	350	18452
1358	D	350	18452
9921	A	350	18453
9921	B	350	18453
9921	C	350	18453
9921	D	350	18453
3830	A	1333	18454
3830	A	3613	18455
3830	A	327	18456
3830	B	327	18456
3830	C	327	18456
3830	D	327	18456
3830	A	399	18457
3830	B	400	18457
3830	A	427	18458
3830	B	428	18458
3830	A	1328	18459
3830	B	1328	18459
3830	C	1328	18459
3830	D	1328	18459
3830	E	1328	18459
3830	F	1328	18459
3830	G	1328	18459
3830	H	1328	18459
9922	A	6001	18460
9922	A	8001	18460
9922	B	6002	18460
9922	B	8002	18460
9922	C	6003	18460
9922	C	8003	18460
9922	D	6004	18460
9922	D	8004	18460
3830	A	7001	18460
3830	B	7002	18460
3830	C	7003	18460
3830	D	7004	18460
70	A	9002	18460
70	A	9005	18460
70	B	9004	18460
70	B	9006	18460
70	C	9001	18460
70	C	9007	18460
70	D	9003	18460
70	D	9008	18460
31	B	1576	18461
70	A	1210	18461
70	A	1211	18461
70	B	1558	18461
70	B	1559	18461
70	B	1560	18461
70	B	1561	18461
70	B	1562	18461
70	B	1563	18461
70	B	1564	18461
70	B	1565	18461
70	B	1566	18461
70	B	1567	18461
70	B	1568	18461
70	B	1569	18461
70	B	1570	18461
70	B	1571	18461
70	B	1572	18461
70	B	1573	18461
70	B	1574	18461
70	B	1575	18461
1157	B	1577	18461
31	B	558	18462
383	B	559	18462
31	B	558	18463
383	B	559	18463
31	B	1002	18464
383	B	1001	18464
31	B	558	18465
747	B	559	18465
31	B	2001	18466
1157	B	1001	18466
31	B	702	18467
9923	B	601	18467
31	B	558	18468
793	A	210	18468
31	B	558	18469
9923	B	601	18469
31	B	558	18470
9924	B	559	18470
31	B	702	18471
9923	B	601	18471
31	B	1568	18472
70	A	1210	18472
70	B	1558	18472
70	B	1559	18472
70	B	1560	18472
70	B	1561	18472
70	B	1562	18472
70	B	1563	18472
70	B	1564	18472
70	B	1565	18472
70	B	1566	18472
70	B	1567	18472
9925	B	1569	18472
31	B	558	18473
9926	B	559	18473
9927	B	559	18474
31	B	558	18474
31	B	1558	18475
9925	B	1559	18475
31	B	558	18476
670	B	559	18476
1562	C	901	18477
1562	C	902	18477
121	A	1001	18477
121	A	1002	18477
121	C	1011	18477
121	C	1012	18477
12	B	502	18478
1358	A	501	18478
12	A	502	18478
1358	C	501	18478
131	D	500	18478
12	C	502	18478
6	A	504	18478
121	F	100	18478
6	D	503	18478
131	B	500	18478
131	A	500	18478
6	C	504	18478
6	C	503	18478
1358	D	501	18478
12	D	502	18478
121	A	503	18478
1358	B	501	18478
121	B	503	18478
131	C	500	18478
6	D	504	18478
6	B	504	18478
121	E	100	18478
131	C	500	18479
131	B	500	18479
131	D	500	18479
131	A	500	18479
10	A	275	18480
2	A	274	18480
121	A	276	18480
5	A	1220	18481
5	A	1221	18481
5	A	1222	18481
10	A	1217	18481
10	A	1218	18481
10	A	1219	18481
9928	A	1216	18481
121	A	1215	18481
10	A	1213	18482
10	A	1215	18482
10	B	1213	18482
10	B	1214	18482
10	B	1215	18482
195	A	1216	18482
195	B	1216	18482
121	A	1212	18482
121	B	1212	18482
9929	B	2	18483
9929	C	1	18483
10	A	2	18483
10	A	4	18483
10	C	3	18483
10	D	1	18483
1358	A	500	18484
1358	B	500	18484
37	A	600	18484
37	B	600	18484
9929	A	601	18485
6	A	602	18485
6	A	603	18485
1358	A	600	18486
10	A	701	18486
10	A	702	18486
6	A	700	18486
9929	A	601	18487
6	A	603	18487
6	A	604	18487
3246	A	601	18488
6	A	602	18488
6	A	603	18488
9930	A	601	18489
816	A	649	18490
816	A	650	18490
816	A	651	18490
10	A	653	18490
10	A	654	18490
10	A	655	18490
10	A	656	18490
10	A	657	18490
10	A	658	18490
10	A	659	18490
10	A	660	18490
10	A	661	18490
10	A	662	18490
10	A	663	18490
10	A	664	18490
10	A	665	18490
10	A	666	18490
10	A	667	18490
10	A	668	18490
10	A	669	18490
12	A	648	18490
232	A	652	18490
121	A	647	18490
9931	A	701	18491
9931	B	702	18491
224	B	652	18491
224	B	653	18491
816	A	648	18491
816	A	649	18491
816	A	650	18491
816	A	651	18491
816	B	648	18491
816	B	649	18491
816	B	650	18491
816	B	651	18491
12	A	652	18491
12	B	654	18491
121	A	647	18491
121	B	647	18491
1840	A	330	18492
10	A	332	18492
10	A	333	18492
869	A	331	18492
8	A	1397	18493
8	A	1398	18493
8	B	1397	18493
8	B	1398	18493
4397	A	1395	18493
4397	B	1395	18493
138	A	1396	18493
138	B	1396	18493
9932	A	411	18494
9932	B	411	18494
121	A	401	18494
121	B	401	18494
1562	C	596	18496
1562	C	596	18497
1562	A	296	18498
1562	C	596	18498
3830	B	551	18499
3830	D	552	18499
556	A	501	18499
556	B	511	18499
556	C	521	18499
5254	A	1000	18500
9934	A	1001	18500
121	A	1180	18500
121	B	1180	18500
121	C	1180	18500
10	A	262	18501
10	A	263	18501
3579	A	401	18502
3579	A	402	18502
3579	A	403	18502
3579	B	404	18502
3579	B	405	18502
3579	B	406	18502
5	A	1005	18503
6	A	1002	18503
37	A	1008	18503
121	A	1001	18503
94	A	601	18504
94	B	603	18504
94	C	602	18504
9937	A	501	18504
9937	B	502	18504
9937	C	503	18504
9938	A	1001	18505
9938	B	2002	18505
9938	C	3003	18505
94	A	9001	18505
94	B	9002	18505
94	C	9003	18505
2971	A	1001	18506
2971	B	2002	18506
2971	C	3003	18506
94	A	1169	18506
94	B	2169	18506
94	C	3169	18506
6	B	3001	18507
6	B	3002	18507
121	A	2001	18507
121	B	2001	18507
121	C	2001	18507
2971	A	501	18508
2971	B	502	18508
2971	C	503	18508
6	B	701	18508
6	B	702	18508
121	A	601	18508
121	B	602	18508
121	C	603	18508
94	A	2001	18509
94	B	2001	18509
94	C	2001	18509
6	B	3001	18509
6	C	3002	18509
9940	A	501	18510
9940	B	1501	18510
9941	A	401	18510
9941	B	1401	18510
748	A	301	18510
748	B	1301	18510
9942	A	501	18511
9942	B	501	18511
10	A	3968	18511
121	A	307	18511
121	B	307	18511
6	A	405	18512
6	A	408	18512
224	A	403	18512
6	A	406	18512
9943	A	409	18512
121	A	401	18512
6	A	407	18512
6	A	404	18512
9944	A	402	18512
121	B	401	18513
9945	A	503	18513
71	B	403	18513
333	B	404	18513
121	A	502	18513
333	A	501	18513
9945	B	402	18513
9891	A	401	18514
224	A	701	18514
6	A	501	18514
6	A	502	18514
6	A	504	18514
6	A	505	18514
6	A	506	18514
9943	A	801	18514
121	A	301	18514
224	A	701	18515
6	A	601	18515
9943	A	501	18515
9946	A	401	18515
121	A	301	18515
816	A	404	18516
816	A	411	18516
816	A	419	18516
816	A	406	18516
816	A	415	18516
816	A	417	18516
816	A	409	18516
816	A	410	18516
816	A	418	18516
816	A	413	18516
816	A	414	18516
816	A	420	18516
1679	A	421	18516
816	A	416	18516
816	A	407	18516
816	A	405	18516
816	A	412	18516
9888	A	403	18516
121	A	401	18516
9888	A	402	18516
816	A	408	18516
224	A	601	18517
224	A	602	18517
224	A	603	18517
6	A	701	18517
6	A	702	18517
6	A	703	18517
9943	A	501	18517
9947	A	401	18517
121	A	301	18517
224	A	601	18518
224	A	602	18518
9948	A	401	18518
6	A	701	18518
6	A	702	18518
6	A	703	18518
6	A	704	18518
6	A	705	18518
9943	A	501	18518
121	A	301	18518
4756	A	522	18519
10	A	505	18520
150	A	503	18520
150	A	504	18520
6	A	506	18520
6	A	507	18520
6	A	508	18520
10	A	505	18521
10	A	506	18521
10	A	507	18521
150	A	503	18521
150	A	504	18521
6	A	508	18521
6	A	509	18521
6	A	510	18521
6	A	511	18521
10	A	504	18522
10	A	505	18522
10	A	506	18522
10	A	507	18522
10	A	508	18522
150	A	503	18522
6	A	509	18522
6	A	510	18522
6	A	511	18522
6	A	512	18522
6	A	513	18522
10	A	504	18523
10	A	505	18523
10	A	506	18523
10	A	507	18523
10	A	508	18523
150	A	502	18523
150	A	503	18523
6	A	509	18523
6	A	510	18523
10	A	503	18524
10	A	505	18524
10	A	507	18524
10	A	508	18524
150	A	504	18524
6	A	509	18524
6	A	510	18524
9668	C	989	18525
94	C	574	18525
94	C	575	18525
9668	C	800	18526
94	C	798	18526
94	C	799	18526
70	A	1103	18527
94	C	601	18527
70	A	1101	18527
7	C	1571	18527
6	C	1579	18527
70	C	1578	18527
70	A	1102	18527
6	B	1128	18527
6	C	1580	18527
70	C	1576	18527
70	C	1577	18527
6	C	1581	18527
70	C	1573	18527
94	C	600	18527
70	C	1574	18527
70	B	1127	18527
70	C	1575	18527
130	C	1572	18527
9950	C	902	18528
94	C	900	18528
94	C	901	18528
42	A	11	18529
42	A	14	18529
42	A	9	18529
42	B	10	18529
42	B	12	18529
42	B	13	18529
10	A	15	18529
10	A	17	18529
10	B	16	18529
6	A	500	18530
10	B	701	18532
866	A	701	18532
227	B	1000	18533
227	B	1001	18533
227	A	1001	18533
227	A	1000	18533
7219	A	600	18534
7219	D	600	18534
539	A	601	18534
539	B	601	18534
539	C	601	18534
539	D	601	18534
121	A	500	18534
121	A	501	18534
121	B	500	18534
121	B	501	18534
121	C	500	18534
121	C	501	18534
121	D	500	18534
121	D	501	18534
539	A	601	18535
539	B	601	18535
539	C	601	18535
539	D	601	18535
9952	A	600	18535
9952	B	600	18535
9952	C	600	18535
9952	D	600	18535
121	A	500	18535
121	A	501	18535
121	B	500	18535
121	B	501	18535
121	C	500	18535
121	C	501	18535
121	D	500	18535
121	D	501	18535
121	A	500	18536
121	A	501	18536
121	B	500	18536
121	C	500	18536
121	D	500	18536
9954	B	998	18537
9954	B	999	18537
8471	A	999	18538
8471	B	1999	18538
9955	A	998	18539
9955	B	999	18539
70	A	1000	18539
9956	A	198	18540
131	A	5001	18541
131	B	5002	18541
754	A	5003	18541
754	B	5004	18541
12	A	7001	18541
12	A	7002	18541
12	B	7003	18541
12	B	7004	18541
131	A	3001	18542
131	B	3002	18542
112	A	5001	18542
112	B	5002	18542
12	A	7001	18542
12	A	7002	18542
12	B	7003	18542
12	B	7004	18542
9957	A	481	18543
9957	B	481	18543
121	A	482	18543
121	A	483	18543
121	B	482	18543
121	B	483	18543
94	A	200	18544
9958	A	201	18544
9958	A	202	18544
9958	A	203	18544
2971	A	401	18545
94	A	301	18545
94	A	302	18545
2971	A	400	18546
94	A	200	18546
2971	A	501	18547
121	A	1001	18547
121	A	1002	18547
121	A	1003	18547
121	A	1004	18547
121	A	1005	18547
9959	A	194	18548
9959	B	194	18548
121	A	1001	18548
121	A	1002	18548
121	A	1005	18548
121	A	1007	18548
121	A	1009	18548
121	A	1010	18548
121	A	1012	18548
121	A	1014	18548
121	B	1003	18548
121	B	1004	18548
121	B	1006	18548
121	B	1008	18548
121	B	1011	18548
121	B	1013	18548
121	B	1015	18548
2971	A	194	18549
2971	B	194	18549
121	A	195	18549
121	A	196	18549
121	A	197	18549
121	A	198	18549
121	A	199	18549
121	B	195	18549
121	B	196	18549
121	B	197	18549
121	B	198	18549
2971	A	194	18550
121	A	195	18550
121	A	196	18550
121	A	197	18550
121	A	198	18550
121	A	199	18550
2971	A	194	18551
2971	B	194	18551
2971	C	194	18551
2971	D	194	18551
121	A	195	18551
121	A	196	18551
121	A	197	18551
121	A	198	18551
121	A	199	18551
121	B	195	18551
121	B	196	18551
121	B	197	18551
121	B	198	18551
121	C	195	18551
121	C	196	18551
121	C	197	18551
121	C	198	18551
121	C	199	18551
121	D	195	18551
121	D	196	18551
121	D	197	18551
121	D	198	18551
121	D	199	18551
9960	P	205	18552
94	P	204	18552
6	P	206	18552
6	P	207	18552
6	P	3001	18552
94	P	502	18553
9961	P	501	18553
6	P	3001	18553
94	A	601	18554
9962	A	501	18554
6	A	3001	18554
9963	P	207	18555
10	P	209	18555
94	P	208	18555
6	P	204	18555
6	P	205	18555
6	P	206	18555
94	A	301	18556
9937	A	300	18556
6	A	3001	18556
9964	P	302	18557
94	P	301	18557
9965	P	209	18558
10	P	210	18558
94	P	204	18558
6	P	205	18558
6	P	206	18558
6	P	207	18558
6	P	208	18558
9966	A	501	18559
9966	B	601	18559
10	A	401	18559
94	A	301	18559
94	B	302	18559
2971	A	1301	18560
2971	B	2301	18560
9967	A	401	18560
9967	B	1401	18560
121	A	201	18560
121	B	201	18560
121	C	201	18561
2971	B	203	18561
2971	C	204	18561
354	C	203	18561
121	B	201	18561
354	D	202	18561
121	D	201	18561
354	B	202	18561
2971	D	203	18561
121	A	201	18561
354	C	202	18561
2971	A	203	18561
354	A	202	18561
2971	A	1001	18562
2971	B	1002	18562
2971	C	1003	18562
2971	D	1004	18562
748	A	1002	18562
748	B	1003	18562
748	C	1	18562
748	D	2	18562
8	A	188	18563
8	B	188	18563
71	A	189	18563
71	B	189	18563
71	B	190	18563
71	B	191	18563
71	B	192	18563
2971	A	401	18564
2971	A	404	18564
2971	B	402	18564
2971	B	403	18564
77	A	501	18564
121	A	601	18564
121	B	602	18564
2971	A	301	18565
121	A	350	18565
748	A	300	18566
9968	A	200	18566
748	A	300	18567
9969	A	200	18567
9970	B	1	18568
70	A	10	18568
70	A	2	18568
70	A	22	18568
70	A	3	18568
70	A	4	18568
70	A	5	18568
70	A	8	18568
70	B	12	18568
70	B	13	18568
70	B	14	18568
70	B	15	18568
70	B	16	18568
70	B	17	18568
70	B	18	18568
70	B	19	18568
70	B	20	18568
70	B	21	18568
70	B	23	18568
466	B	1552	18569
466	B	1553	18569
10	A	1170	18569
10	A	1171	18569
10	A	1172	18569
10	B	1547	18569
10	B	1548	18569
10	B	1549	18569
10	B	1550	18569
10	B	1551	18569
9971	B	1	18570
70	A	1	18570
70	A	10	18570
70	A	2	18570
70	A	8	18570
70	A	9	18570
70	B	3	18570
70	B	5	18570
70	B	6	18570
70	B	7	18570
6	A	192	18570
9972	B	1551	18571
224	B	1550	18571
10	A	1170	18571
10	A	1171	18571
10	A	1172	18571
10	A	1173	18571
10	A	1174	18571
10	A	1175	18571
10	B	1547	18571
10	B	1548	18571
10	B	1549	18571
9973	C	406	18572
71	B	403	18572
31	C	402	18572
163	A	404	18572
31	A	402	18572
9973	B	408	18572
121	B	401	18572
163	B	407	18572
9973	A	407	18572
121	C	401	18572
163	A	405	18572
31	B	402	18572
163	C	404	18572
71	C	403	18572
163	B	406	18572
163	A	406	18572
786	B	404	18572
71	A	403	18572
121	A	401	18572
163	C	405	18572
163	B	405	18572
71	B	403	18573
31	C	402	18573
163	A	404	18573
31	A	402	18573
9908	B	408	18573
121	B	401	18573
163	B	407	18573
121	C	401	18573
163	A	405	18573
31	B	402	18573
163	C	404	18573
71	C	403	18573
9908	C	406	18573
163	B	406	18573
163	A	406	18573
786	B	404	18573
9908	A	407	18573
71	A	403	18573
121	A	401	18573
163	C	405	18573
163	B	405	18573
31	A	380	18574
31	B	380	18574
31	C	380	18574
9974	A	400	18574
9974	B	400	18574
9974	C	400	18574
71	A	381	18574
71	B	381	18574
71	C	381	18574
786	A	383	18574
121	A	379	18574
121	B	379	18574
121	C	379	18574
42	A	501	18575
42	B	501	18575
10	A	505	18575
10	A	506	18575
10	B	505	18575
10	B	506	18575
9975	C	501	18575
9975	D	501	18575
212	A	503	18575
212	A	504	18575
212	B	503	18575
212	B	504	18575
121	A	500	18575
121	B	500	18575
212	A	1378	18576
212	A	1379	18576
212	B	1378	18576
212	B	1379	18576
9976	A	1380	18576
9976	B	1380	18576
121	A	1377	18576
121	B	1377	18576
7066	A	501	18577
25	A	502	18577
10	A	505	18577
10	A	506	18577
10	A	507	18577
212	A	600	18577
212	A	602	18577
121	A	601	18577
9977	A	402	18578
9977	B	402	18578
71	A	401	18578
71	B	401	18578
121	A	400	18578
121	B	400	18578
7066	A	701	18579
81	A	400	18579
212	A	401	18579
212	A	402	18579
212	A	401	18580
212	A	402	18580
212	B	404	18580
212	B	405	18580
212	C	407	18580
212	C	408	18580
212	D	410	18580
212	D	411	18580
121	A	400	18580
121	A	413	18580
121	B	403	18580
121	C	406	18580
121	C	412	18580
121	D	409	18580
7066	A	701	18581
748	A	390	18581
10	A	706	18581
212	A	391	18581
212	A	392	18581
31	A	389	18582
31	A	390	18582
31	B	1389	18582
31	B	1390	18582
71	A	391	18582
71	A	392	18582
71	B	1391	18582
71	B	1392	18582
9979	A	386	18582
9979	A	387	18582
9979	B	1386	18582
9979	B	1387	18582
121	A	388	18582
121	B	1388	18582
9980	A	378	18583
212	A	401	18583
212	A	402	18583
121	A	403	18583
7066	A	381	18584
71	A	379	18584
71	A	380	18584
121	A	378	18584
212	A	1376	18585
212	A	1377	18585
212	B	1376	18585
212	B	1377	18585
9981	A	1378	18585
9981	B	1378	18585
121	A	1375	18585
121	B	1375	18585
212	A	391	18586
212	A	392	18586
212	B	391	18586
212	B	392	18586
121	A	390	18586
121	B	390	18586
7066	A	501	18587
7066	B	501	18587
10	A	705	18587
10	B	706	18587
212	A	391	18587
212	A	392	18587
212	B	391	18587
212	B	392	18587
236	A	390	18587
236	B	390	18587
212	A	1378	18588
212	A	1379	18588
212	B	1377	18588
212	B	1378	18588
121	A	1380	18588
121	B	1379	18588
212	C	202	18589
9983	C	1900	18589
9983	A	1900	18589
121	A	101	18589
121	C	102	18589
9983	B	1900	18589
212	C	201	18589
212	B	202	18589
121	A	102	18589
121	B	101	18589
121	B	102	18589
121	C	101	18589
212	B	201	18589
212	A	202	18589
212	A	201	18589
212	A	201	18590
212	A	202	18590
212	B	201	18590
212	B	202	18590
212	C	201	18590
212	C	202	18590
9908	A	301	18590
9908	B	301	18590
9908	C	301	18590
121	A	101	18590
121	A	102	18590
121	B	101	18590
121	B	102	18590
121	C	101	18590
121	C	102	18590
212	A	201	18591
212	A	202	18591
212	B	201	18591
212	B	202	18591
212	C	201	18591
212	C	202	18591
9979	A	301	18591
9979	B	301	18591
9979	C	301	18591
121	A	101	18591
121	A	102	18591
121	B	101	18591
121	B	102	18591
121	C	101	18591
121	C	102	18591
212	C	202	18592
121	A	101	18592
121	C	102	18592
9984	A	1000	18592
212	C	201	18592
212	B	202	18592
121	A	102	18592
121	B	101	18592
121	B	102	18592
212	B	201	18592
121	C	101	18592
212	A	202	18592
212	A	201	18592
70	A	580	18593
70	A	581	18593
70	A	582	18593
70	A	584	18593
70	A	585	18593
70	A	586	18593
70	B	580	18593
70	B	581	18593
70	B	582	18593
70	B	583	18593
70	B	584	18593
70	B	585	18593
70	B	586	18593
70	B	587	18593
70	B	588	18593
10	A	583	18593
9985	A	600	18593
9985	B	600	18593
9986	B	601	18594
9987	B	602	18594
9986	A	601	18594
5	A	600	18594
9987	A	602	18594
2741	B	603	18595
5	A	601	18595
5	A	602	18595
5	B	601	18595
9988	A	603	18595
9988	B	602	18595
9989	A	600	18595
9989	B	600	18595
142	A	604	18595
142	A	605	18595
142	B	604	18595
142	B	605	18595
2741	B	580	18596
5	A	580	18596
9990	A	1	18596
9990	B	1	18596
70	A	580	18597
70	A	581	18597
70	A	583	18597
70	A	584	18597
70	A	585	18597
70	A	586	18597
70	A	587	18597
70	A	588	18597
70	A	590	18597
70	B	580	18597
70	B	581	18597
70	B	583	18597
70	B	584	18597
70	B	585	18597
70	B	586	18597
70	B	587	18597
70	B	588	18597
70	B	589	18597
70	B	590	18597
70	B	591	18597
70	B	592	18597
10	A	582	18597
10	B	582	18597
138	A	589	18597
9991	A	600	18597
9991	B	600	18597
6598	A	401	18598
6598	B	3401	18598
6598	C	4401	18598
6598	D	5401	18598
6598	E	6401	18598
6598	F	7401	18598
236	A	300	18598
236	B	3300	18598
236	C	4300	18598
236	D	5300	18598
236	E	6300	18598
236	F	7300	18598
6	A	501	18598
6	A	502	18598
6	A	503	18598
6	B	3501	18598
6	B	3502	18598
6	B	3503	18598
6	C	4501	18598
6	C	4502	18598
6	C	4503	18598
6	D	5501	18598
6	D	5502	18598
6	D	5503	18598
6	E	6501	18598
6	E	6502	18598
6	E	6503	18598
6	F	7501	18598
6	F	7502	18598
6	F	7503	18598
121	A	301	18598
121	B	3301	18598
121	C	4301	18598
121	D	5301	18598
121	E	6301	18598
121	F	7301	18598
1246	A	302	18599
1246	B	303	18599
1246	C	304	18599
1246	D	305	18599
1246	E	306	18599
1246	F	307	18599
236	A	300	18599
236	B	300	18599
236	C	300	18599
236	D	300	18599
236	E	300	18599
236	F	300	18599
6	A	404	18599
6	A	410	18599
6	A	416	18599
6	B	405	18599
6	B	411	18599
6	B	417	18599
6	C	406	18599
6	C	412	18599
6	C	418	18599
6	D	401	18599
6	D	407	18599
6	D	413	18599
6	E	402	18599
6	E	408	18599
6	E	414	18599
6	F	403	18599
6	F	409	18599
6	F	415	18599
121	A	301	18599
121	B	301	18599
121	C	301	18599
121	D	301	18599
121	E	301	18599
121	F	301	18599
6598	A	303	18600
6598	B	304	18600
6598	C	305	18600
6598	E	306	18600
6598	F	307	18600
6	A	403	18600
6	A	409	18600
6	A	415	18600
6	B	410	18600
6	B	416	18600
6	C	411	18600
6	C	417	18600
6	D	400	18600
6	D	412	18600
6	E	401	18600
6	E	413	18600
6	F	402	18600
6	F	414	18600
121	A	301	18600
121	B	301	18600
121	C	301	18600
121	D	301	18600
121	E	301	18600
121	F	301	18600
10	A	603	18601
9952	A	604	18602
9952	B	604	18602
121	A	601	18602
121	A	602	18602
121	B	601	18602
121	B	602	18602
121	C	601	18602
121	C	602	18602
121	D	601	18602
121	D	602	18602
9992	A	604	18603
9992	B	604	18603
9992	C	604	18603
9992	D	604	18603
121	A	601	18603
121	A	602	18603
121	B	601	18603
121	B	602	18603
121	C	601	18603
121	C	602	18603
121	D	601	18603
121	D	602	18603
1454	A	1410	18604
4304	B	2410	18604
121	A	400	18604
121	A	401	18604
121	B	400	18604
121	B	401	18604
1454	A	1410	18605
4304	B	2410	18605
121	A	400	18605
121	A	401	18605
121	B	400	18605
121	B	401	18605
1454	A	1410	18606
4304	B	2410	18606
121	A	400	18606
121	A	401	18606
121	B	400	18606
121	B	401	18606
1454	A	1410	18607
4304	B	2410	18607
121	A	400	18607
121	A	401	18607
121	B	400	18607
121	B	401	18607
4304	A	950	18608
4304	B	411	18608
1434	A	410	18608
121	A	400	18608
121	A	401	18608
121	B	400	18608
121	B	401	18608
1454	A	1410	18609
4304	B	2410	18609
121	A	400	18609
121	A	401	18609
121	B	400	18609
121	B	401	18609
9993	A	410	18610
9993	B	410	18610
121	A	400	18610
121	A	401	18610
121	B	400	18610
121	B	401	18610
1454	A	1410	18611
1454	B	1411	18611
4304	B	2410	18611
121	A	400	18611
121	A	401	18611
121	B	400	18611
121	B	401	18611
1454	A	1410	18612
1454	B	1430	18612
227	A	1440	18612
4304	B	1420	18612
121	A	400	18612
121	A	401	18612
121	B	400	18612
121	B	401	18612
9994	A	410	18613
9994	B	410	18613
121	A	400	18613
121	A	401	18613
121	B	400	18613
121	B	401	18613
1454	A	1410	18614
4304	B	2410	18614
121	A	400	18614
121	A	401	18614
121	B	400	18614
121	B	401	18614
72	B	293	18615
70	B	306	18615
70	B	302	18615
70	B	311	18615
70	B	305	18615
121	A	423	18615
1454	A	425	18615
70	B	312	18615
4303	B	292	18615
70	B	308	18615
2677	B	296	18615
2677	B	297	18615
70	B	301	18615
70	B	304	18615
70	B	309	18615
70	B	303	18615
2677	B	295	18615
70	B	307	18615
70	B	310	18615
130	A	424	18616
130	B	292	18616
121	A	423	18616
9995	A	309	18617
9995	B	309	18617
9996	A	401	18618
9996	B	401	18618
9997	A	500	18619
9997	A	501	18619
6	A	1	18619
6	A	2	18619
121	A	401	18619
121	A	402	18619
9998	A	1	18620
6	A	316	18620
